2014-09-16 13:03:07.817 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@6f102966: startup date [Tue Sep 16 13:03:07 PDT 2014]; root of context hierarchy
2014-09-16 13:03:07.866 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [ctm-engine.xml]
2014-09-16 13:03:08.123 [main] INFO  org.springframework.beans.factory.support.DefaultListableBeanFactory - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@291468a4: defining beans [jmsConfiguration,jmsPublish,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.annotation.internalPersistenceAnnotationProcessor,DBChannel,connectionFactory,jmsTemplate]; root of factory hierarchy
2014-09-16 13:03:08.202 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp initialized 
2014-09-16 13:03:08.203 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp initialized 
2014-09-16 13:03:08.203 [main] INFO  edu.berkeley.path.next.CTMEngine.LinkManager - LinkManager initialized 
2014-09-16 13:03:08.232 [main] INFO  edu.berkeley.path.next.CTMEngine.LinkManager - LinkManager returning links 
2014-09-16 13:03:08.233 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - trafficMonitorApp links to publish: 50000
2014-09-16 13:03:12.808 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  94
2014-09-16 13:03:12.840 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  95
2014-09-16 13:03:12.873 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  96
2014-09-16 13:03:12.903 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  97
2014-09-16 13:03:12.933 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  98
2014-09-16 13:03:12.962 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  99
2014-09-16 13:03:13.002 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  100
2014-09-16 13:03:13.034 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  101
2014-09-16 13:03:13.065 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  102
2014-09-16 13:03:13.100 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  103
2014-09-16 13:03:13.133 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  104
2014-09-16 13:03:13.166 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  105
2014-09-16 13:03:13.197 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  106
2014-09-16 13:03:13.228 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  107
2014-09-16 13:03:13.260 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  108
2014-09-16 13:03:13.295 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  109
2014-09-16 13:03:13.645 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  110
2014-09-16 13:03:13.691 [main] INFO  edu.berkeley.path.next.CTMEngine.CTMEngineApp - CTMEngineApp sendLinkList counter:  111
